,Year,Date,Time,HomeTeam,AwayTeam,HomeScore,AwayScore,HomeScorers,AwayScorers,ExtraTime,Penalty,HomePenaltyScore,AwayPenaltyScore,Stadium,Location,Attendance,Referee
151,1962,3 June 1962,15:00 CLT (UTC-04),Spain,Mexico,1,0,Peiró  90',,0,0,0,0,Estadio Sausalito, Viña del Mar,"11,875",Branko Tesanić (Yugoslavia)
152,1962,6 June 1962,15:00 CLT (UTC-04),Brazil,Spain,2,1,"Amarildo  72', 86'",Adelardo  35',0,0,0,0,Estadio Sausalito, Viña del Mar,"18,715",Sergio Bustamante (Chile)
153,1962,7 June 1962,15:00 CLT (UTC-04),Mexico,Czechoslovakia,3,1,Díaz  12'Del Águila  29'Hernández  90' (pen.),Mašek  1',0,0,0,0,Estadio Sausalito, Viña del Mar,"10,648",Gottfried Dienst (Switzerland)
154,1962,30 May 1962,15:00 CLT (UTC-04),Argentina,Bulgaria,1,0,Facundo  4',,0,0,0,0,Estadio El Teniente, Rancagua,"7,134",Juan Gardeazábal Garay (Spain)
155,1962,31 May 1962,15:00 CLT (UTC-04),Hungary,England,2,1,Tichy  17'Albert  71',Flowers  60' (pen.),0,0,0,0,Estadio El Teniente, Rancagua,"7,938",Leo Horn (Netherlands)
156,1962,2 June 1962,15:00 CLT (UTC-04),England,Argentina,3,1,Flowers  17' (pen.)Charlton  42'Greaves  67',Sanfilippo  81',0,0,0,0,Estadio El Teniente, Rancagua,"9,794",Nikolay Latyshev (Soviet Union)
157,1962,3 June 1962,15:00 CLT (UTC-04),Hungary,Bulgaria,6,1,"Albert  1', 6', 53'Tichy  8', 70'Solymosi  12'",Sokolov  64'[14],0,0,0,0,Estadio El Teniente, Rancagua,"7,442",Juan Garay Gardeazábal (Spain)
158,1962,6 June 1962,15:00 CLT (UTC-04),Hungary,Argentina,0,0,,,0,0,0,0,Estadio El Teniente, Rancagua,"7,945",Arturo Yamasaki Maldonado (Peru)
159,1962,7 June 1962,15:00 CLT (UTC-04),England,Bulgaria,0,0,,,0,0,0,0,Estadio El Teniente, Rancagua,"5,700",Antoine Blavier (Belgium)
160,1962,10 June 1962,14:30 CLT (UTC-04),Chile,Soviet Union,2,1,L. Sánchez  11'Rojas  29',Chislenko  26',0,0,0,0,Estadio Carlos Dittborn, Arica,"17,268",Leo Horn (Netherlands)
161,1962,10 June 1962,14:30 CLT (UTC-04),Czechoslovakia,Hungary,1,0,Scherer  13',,0,0,0,0,Estadio El Teniente, Rancagua,"11,690",Nikolay Latyshev (Soviet Union)
162,1962,10 June 1962,14:30 CLT (UTC-04),Brazil,England,3,1,"Garrincha  31', 59'Vavá  53'",Hitchens  38',0,0,0,0,Estadio Sausalito, Viña del Mar,"17,736",Pierre Schwinte (France)
163,1962,10 June 1962,14:30 CLT (UTC-04),Yugoslavia,West Germany,1,0,Radaković  85',,0,0,0,0,Estadio Nacional, Santiago,"63,324",Arturo Yamasaki Maldonado (Peru)
164,1962,13 June 1962,14:30 CLT (UTC-04),Czechoslovakia,Yugoslavia,3,1,"Kadraba  48'Scherer  80', 84' (pen.)",Jerković  69',0,0,0,0,Estadio Sausalito, Viña del Mar,"5,890",Gottfried Dienst (Switzerland)
165,1962,13 June 1962,14:30 CLT (UTC-04),Brazil,Chile,4,2,"Garrincha  9', 32'Vavá  47', 78'",Toro  42'L. Sánchez  61' (pen.),0,0,0,0,Estadio Nacional, Santiago,"76,594",Arturo Yamasaki (Peru)
166,1962,16 June 1962,14:30 CLT (UTC-04),Chile,Yugoslavia,1,0,Rojas  90',,0,0,0,0,Estadio Nacional, Santiago,"66,697",Juan Gardeazábal Garay (Spain)
167,1962,17 June 1962,14:30 CLT (UTC-04),Brazil,Czechoslovakia,3,1,Amarildo  17'Zito  69'Vavá  78',Masopust  15',0,0,0,0,Estadio Nacional, Santiago,"68,679",Nikolay Latyshev (Soviet Union)
168,1966,11 July 1966,19:30 BST,England,Uruguay,0,0,,,0,0,0,0,Wembley Stadium, London,"87,148",Istvan Zsolt (Hungary)
169,1966,13 July 1966,19:30 BST,France,Mexico,1,1,Hausser  62',Borja  48',0,0,0,0,Wembley Stadium, London,"69,237",Menachem Ashkenazi (Israel)
170,1966,15 July 1966,19:30 BST,Uruguay,France,2,1,Rocha  26'Cortés  31',De Bourgoing  15' (pen.),0,0,0,0,White City Stadium, London,"45,662",Karol Galba (Czechoslovakia)
171,1966,16 July 1966,19:30 BST,England,Mexico,2,0,B. Charlton  37'Hunt  75',,0,0,0,0,Wembley Stadium, London,"92,570",Concetto Lo Bello (Italy)
172,1966,19 July 1966,16:30 BST,Mexico,Uruguay,0,0,,,0,0,0,0,Wembley Stadium, London,"61,112",Bertil Lööw (Sweden)
173,1966,20 July 1966,19:30 BST,England,France,2,0,"Hunt  38', 75'",,0,0,0,0,Wembley Stadium, London,"98,270",Arturo Yamasaki (Peru)
174,1966,12 July 1966,19:30 BST,West Germany,Switzerland,5,0,"Held  16'Haller  21', 77' (pen.)Beckenbauer  40', 52'",,0,0,0,0,Hillsborough Stadium, Sheffield,"36,127",Hugh Phillips (Scotland)
175,1966,13 July 1966,19:30 BST,Argentina,Spain,2,1,"Artime  65', 79'",Pirri  71',0,0,0,0,Villa Park, Birmingham,"42,738",Dimitar Rumenchev (Bulgaria)
176,1966,15 July 1966,19:30 BST,Spain,Switzerland,2,1,Sanchís  57'Amancio  75',Quentin  31',0,0,0,0,Hillsborough Stadium, Sheffield,"32,028",Tofiq Bahramov (Soviet Union)
177,1966,16 July 1966,15:00 BST,Argentina,West Germany,0,0,,,0,0,0,0,Villa Park, Birmingham,"46,587",Konstantin Zečević (Yugoslavia)
178,1966,19 July 1966,19:30 BST,Argentina,Switzerland,2,0,Artime  52'Onega  79',,0,0,0,0,Hillsborough Stadium, Sheffield,"32,127",Joaquim Campos (Portugal)
179,1966,20 July 1966,19:30 BST,West Germany,Spain,2,1,Emmerich  39'Seeler  84',Fusté  23',0,0,0,0,Villa Park, Birmingham,"42,187",Armando Marques (Brazil)
180,1966,12 July 1966,19:30 BST,Brazil,Bulgaria,2,0,Pelé  15'Garrincha  63',,0,0,0,0,Goodison Park, Liverpool,"47,308",Kurt Tschenscher (West Germany)
181,1966,13 July 1966,19:30 BST,Portugal,Hungary,3,1,"José Augusto  2', 67'Torres  90'",Bene  60',0,0,0,0,Old Trafford, Manchester,"29,886",Leo Callaghan (Wales)
182,1966,15 July 1966,19:30 BST,Hungary,Brazil,3,1,Bene  2'Farkas  64'Mészöly  73' (pen.),Tostão  14',0,0,0,0,Goodison Park, Liverpool,"51,387",Ken Dagnall (England)
183,1966,16 July 1966,15:00 BST,Portugal,Bulgaria,3,0,Vutsov  7' (o.g.)Eusébio  38'Torres  81',,0,0,0,0,Old Trafford, Manchester,"25,438",José María Codensal (Uruguay)
184,1966,19 July 1966,19:30 BST,Portugal,Brazil,3,1,"Simões  15'Eusébio  27', 85'",Rildo  73',0,0,0,0,Goodison Park, Liverpool,"58,479",George McCabe (England)
185,1966,20 July 1966,19:30 BST,Hungary,Bulgaria,3,1,Davidov  43' (o.g.)Mészöly  45'Bene  54',Asparuhov  15',0,0,0,0,Old Trafford, Manchester,"24,129",Roberto Goicoechea (Argentina)
186,1966,12 July 1966,19:30 BST,Soviet Union,North Korea,3,0,"Malofeyev  31', 88'Banishevskiy  33'",,0,0,0,0,Ayresome Park, Middlesbrough,"23,006",Juan Gardeazábal Garay (Spain)
187,1966,13 July 1966,19:30 BST,Italy,Chile,2,0,Mazzola  8'Barison  88',,0,0,0,0,Roker Park, Sunderland,"27,199",Gottfried Dienst (Switzerland)
188,1966,15 July 1966,19:30 BST,Chile,North Korea,1,1,Marcos  26' (pen.),Pak Seung-zin  88',0,0,0,0,Ayresome Park, Middlesbrough,"13,792",Ali Kandil (United Arab Republic)
189,1966,16 July 1966,15:00 BST,Soviet Union,Italy,1,0,Chislenko  57',,0,0,0,0,Roker Park, Sunderland,"27,793",Rudolf Kreitlein (West Germany)
190,1966,19 July 1966,19:30 BST,North Korea,Italy,1,0,Pak Doo-ik  42',,0,0,0,0,Ayresome Park, Middlesbrough,"17,829",Pierre Schwinte (France)
191,1966,20 July 1966,19:30 BST,Soviet Union,Chile,2,1,"Porkuyan  28', 85'",Marcos  32',0,0,0,0,Roker Park, Sunderland,"16,027",John Adair (Northern Ireland)
192,1966,23 July 1966,15:00 BST,England,Argentina,1,0,Hurst  78',,0,0,0,0,Wembley Stadium, London,"90,584",Rudolf Kreitlein (West Germany)
193,1966,23 July 1966,15:00 BST,West Germany,Uruguay,4,0,"Haller  11', 83'Beckenbauer  70'Seeler  75'",,0,0,0,0,Hillsborough Stadium, Sheffield,"40,007",Jim Finney (England)
194,1966,23 July 1966,15:00 BST,Soviet Union,Hungary,2,1,Chislenko  5'Porkuyan  46',Bene  57',0,0,0,0,Roker Park, Sunderland,"26,844",Juan Gardeazábal Garay (Spain)
195,1966,23 July 1966,15:00 BST,Portugal,North Korea,5,3,"Eusébio  27', 43' (pen.), 56', 59' (pen.)José Augusto  80'",Pak Seung-zin  1'Li Dong-woon  22'Yang Seung-kook  25',0,0,0,0,Goodison Park, Liverpool,"40,248",Menachem Ashkenazi (Israel)
196,1966,25 July 1966,19:30 BST,West Germany,Soviet Union,2,1,Haller  43'Beckenbauer  67',Porkuyan  88',0,0,0,0,Goodison Park, Liverpool,"38,273",Concetto Lo Bello (Italy)
197,1966,26 July 1966,19:30 BST,England,Portugal,2,1,"B. Charlton  30', 80'",Eusébio  82' (pen.),0,0,0,0,Wembley Stadium, London,"94,493",Pierre Schwinte (France)
198,1966,28 July 1966,19:30 BST,Portugal,Soviet Union,2,1,Eusébio  12' (pen.)Torres  89',Malofeyev  43',0,0,0,0,Wembley Stadium, London,"87,696",Ken Dagnall (England)
199,1966,30 July 1966,15:00 BST,England,West Germany,4,2,"
Hurst  18', 101', 120'
Peters  78'","
Haller  12'
Weber  89'",1,0,0,0,Wembley Stadium, London,"96,924",Gottfried Dienst (Switzerland)
200,1970,31 May 1970,12:00,Mexico,Soviet Union,0,0,,,0,0,0,0,Estadio Azteca, Mexico City,"107,160",Kurt Tschenscher (West Germany)
201,1970,3 June 1970,16:00,Belgium,El Salvador,3,0,"Van Moer  12', 54'Lambert  79' (pen.)",,0,0,0,0,Estadio Azteca, Mexico City,"92,205",Andrei Rădulescu (Romania)
202,1970,6 June 1970,16:00,Soviet Union,Belgium,4,1,"Byshovets  14', 63'Asatiani  57'Khmelnytskyi  76'",Lambert  86',0,0,0,0,Estadio Azteca, Mexico City,"95,261",Rudolf Scheurer (Switzerland)
203,1970,7 June 1970,12:00,Mexico,El Salvador,4,0,"Valdivia  45', 46'Fragoso  58'Basaguren  83'",,0,0,0,0,Estadio Azteca, Mexico City,"103,058",Ali Kandil (United Arab Republic)
204,1970,10 June 1970,16:00,Soviet Union,El Salvador,2,0,"Byshovets  51', 74'",,0,0,0,0,Estadio Azteca, Mexico City,"89,979",Rafael Hormazábal Díaz (Chile)
205,1970,11 June 1970,16:00,Mexico,Belgium,1,0,Peña  14' (pen.),,0,0,0,0,Estadio Azteca, Mexico City,"108,192",Ángel Norberto Coerezza (Argentina)
206,1970,2 June 1970,16:00,Uruguay,Israel,2,0,Maneiro  23'Mujica  50',,0,0,0,0,Estadio Cuauhtémoc, Puebla,"20,654",Bobby Davidson (Scotland)
207,1970,3 June 1970,16:00,Italy,Sweden,1,0,Domenghini  10',,0,0,0,0,Estadio Luis Dosal, Toluca,"13,433",Jack Taylor (England)
208,1970,6 June 1970,16:00,Uruguay,Italy,0,0,,,0,0,0,0,Estadio Cuauhtémoc, Puebla,"29,968",Rudi Glöckner (East Germany)
209,1970,7 June 1970,12:00,Sweden,Israel,1,1,Turesson  53',Spiegler  56',0,0,0,0,Estadio Luis Dosal, Toluca,"9,624",Seyoum Tarekegn (Ethiopia)
210,1970,10 June 1970,16:00,Sweden,Uruguay,1,0,Grahn  90',,0,0,0,0,Estadio Cuauhtémoc, Puebla,"18,163",Henry Landauer (United States)
211,1970,11 June 1970,16:00,Italy,Israel,0,0,,,0,0,0,0,Estadio Luis Dosal, Toluca,"9,890",Ayrton Vieira de Moraes (Brazil)
212,1970,2 June 1970,16:00,England,Romania,1,0,Hurst  65',,0,0,0,0,Estadio Jalisco, Guadalajara,"50,560",Vital Loraux (Belgium)
213,1970,3 June 1970,16:00,Brazil,Czechoslovakia,4,1,"Rivellino  24'Pelé  59'Jairzinho  61', 83'",Petráš  11',0,0,0,0,Estadio Jalisco, Guadalajara,"52,897",Ramón Barreto (Uruguay)
214,1970,6 June 1970,16:00,Romania,Czechoslovakia,2,1,Neagu  52'Dumitrache  75' (pen.),Petráš  5',0,0,0,0,Estadio Jalisco, Guadalajara,"56,818",Diego De Leo (Mexico)
215,1970,7 June 1970,12:00,Brazil,England,1,0,Jairzinho  59',,0,0,0,0,Estadio Jalisco, Guadalajara,"66,843",Abraham Klein (Israel)
216,1970,10 June 1970,16:00,Brazil,Romania,3,2,"Pelé  19', 67'Jairzinho  22'",Dumitrache  34'Dembrovschi  84',0,0,0,0,Estadio Jalisco, Guadalajara,"50,804",Ferdinand Marschall (Austria)
217,1970,11 June 1970,16:00,England,Czechoslovakia,1,0,Clarke  50' (pen.),,0,0,0,0,Estadio Jalisco, Guadalajara,"49,292",Roger Machin (France)
218,1970,2 June 1970,16:00,Peru,Bulgaria,3,2,Gallardo  50'Chumpitaz  55'Cubillas  73',Dermendzhiev  13'Bonev  49',0,0,0,0,Estadio Nou Camp, León,"13,765",Antonio Sbardella (Italy)
219,1970,3 June 1970,16:00,West Germany,Morocco,2,1,Seeler  56'Müller  80',Jarir  21',0,0,0,0,Estadio Nou Camp, León,"12,942",Laurens van Ravens (Netherlands)
220,1970,6 June 1970,16:00,Peru,Morocco,3,0,"Cubillas  65', 75'Challe  67'",,0,0,0,0,Estadio Nou Camp, León,"13,537",Tofiq Bahramov (Soviet Union)
221,1970,7 June 1970,12:00,West Germany,Bulgaria,5,2,"Libuda  20'Müller  27', 52' (pen.), 88' Seeler  67'",Nikodimov  12'Kolev  89',0,0,0,0,Estadio Nou Camp, León,"12,710",José María Ortiz de Mendíbil (Spain)
222,1970,10 June 1970,16:00,West Germany,Peru,3,1,"Müller  19', 26', 39'",Cubillas  44',0,0,0,0,Estadio Nou Camp, León,"17,875",Abel Aguilar Elizalde (Mexico)
223,1970,11 June 1970,16:00,Bulgaria,Morocco,1,1,Zhechev  40',Ghazouani  61',0,0,0,0,Estadio Nou Camp, León,"12,299",Antonio Ribeiro Saldanha (Portugal)
224,1970,14 June 1970,12:00,Soviet Union,Uruguay,0,1,,Espárrago  117',1,0,0,0,Estadio Azteca, Mexico City,"26,085",Laurens van Ravens (Netherlands)
225,1970,14 June 1970,12:00,Italy,Mexico,4,1,"Guzmán  25' (o.g.)Riva  63', 76'Rivera  70'",González  13',0,0,0,0,Estadio Luis Dosal, Toluca,"26,851",Rudolf Scheurer (Switzerland)
226,1970,14 June 1970,12:00,Brazil,Peru,4,2,"Rivellino  11'Tostão  15', 52'Jairzinho  75'",Gallardo  28'Cubillas  70',0,0,0,0,Estadio Jalisco, Guadalajara,"54,233",Vital Loraux (Belgium)
227,1970,14 June 1970,12:00,West Germany,England,3,2,Beckenbauer  68'Seeler  82'Müller  108',Mullery  31'Peters  49',1,0,0,0,Estadio Nou Camp, León,"23,357",Ángel Norberto Coerezza (Argentina)
228,1970,17 June 1970,16:00,Uruguay,Brazil,1,3,Cubilla  19',Clodoaldo  44'Jairzinho  76'Rivellino  89',0,0,0,0,Estadio Jalisco, Guadalajara,"51,261",José María Ortiz de Mendibil (Spain)
229,1970,17 June 1970,16:00,Italy,West Germany,4,3,Boninsegna  8'Burgnich  98'Riva  104'Rivera  111',"Schnellinger  90'Müller  94', 110'",1,0,0,0,Estadio Azteca, Mexico City,"102,444",Arturo Yamasaki (Mexico)
230,1970,20 June 1970,16:00,Uruguay,West Germany,0,1,,Overath  26',0,0,0,0,Estadio Azteca, Mexico City,"104,403",Antonio Sbardella (Italy)
231,1970,21 June 1970,12:00,Brazil,Italy,4,1,Pelé  18'Gérson  65'Jairzinho  71'Carlos Alberto  86',Boninsegna  37',0,0,0,0,Estadio Azteca, Mexico City,"107,412",Rudi Glöckner (East Germany)
232,1974,14 June 1974,16:00,West Germany,Chile,1,0,Breitner  18',,0,0,0,0,Olympiastadion, West Berlin,"81,100",Doğan Babacan (Turkey)
233,1974,14 June 1974,19:30,East Germany,Australia,2,0,Curran  58' (o.g.)Streich  72',,0,0,0,0,Volksparkstadion, Hamburg,"17,000",Youssou N'Diaye (Senegal)
234,1974,18 June 1974,16:00,Australia,West Germany,0,3,,Overath  12'Cullmann  34'Müller  53',0,0,0,0,Volksparkstadion, Hamburg,"53,000",Mahmoud Mustafa Kamel (Egypt)
235,1974,18 June 1974,19:30,Chile,East Germany,1,1,Ahumada  69',Hoffmann  55',0,0,0,0,Olympiastadion, West Berlin,"28,300",Aurelio Angonese (Italy)
236,1974,22 June 1974,16:00,Australia,Chile,0,0,,,0,0,0,0,Olympiastadion, West Berlin,"17,400",Jafar Namdar (Iran)
237,1974,22 June 1974,19:30,East Germany,West Germany,1,0,Sparwasser  77',,0,0,0,0,Volksparkstadion, Hamburg,"60,200",Ramón Barreto Ruíz (Uruguay)
238,1974,13 June 1974,17:00 CET,Brazil,Yugoslavia,0,0,,,0,0,0,0,Waldstadion, Frankfurt,"62,000",Rudolf Scheurer (Switzerland)
239,1974,14 June 1974,19:30 CET,Zaire,Scotland,0,2,,Lorimer  26'Jordan  34',0,0,0,0,Westfalenstadion, Dortmund,"25,800",Gerhard Schulenburg (West Germany)
240,1974,18 June 1974,19:30 CET,Yugoslavia,Zaire,9,0,"Bajević  8', 30', 81'Džajić  14'Šurjak  18'Katalinski  22'Bogićević  35'Oblak  61'Petković  65'",,0,0,0,0,Parkstadion, Gelsenkirchen,"31,700",Omar Delgado Gómez (Colombia)
241,1974,18 June 1974,19:30 CET,Scotland,Brazil,0,0,,,0,0,0,0,Waldstadion, Frankfurt,"62,000",Arie van Gemert (Netherlands)
242,1974,22 June 1974,16:00 CET,Scotland,Yugoslavia,1,1,Jordan  88',Karasi  81',0,0,0,0,Waldstadion, Frankfurt,"56,000",Alfonso González Archundía (Mexico)
243,1974,22 June 1974,16:00 CET,Zaire,Brazil,0,3,,Jairzinho  12'Rivelino  66'Valdomiro  79',0,0,0,0,Parkstadion, Gelsenkirchen,"36,200",Nicolae Rainea (Romania)
244,1974,15 June 1974,16:00 CET,Uruguay,Netherlands,0,2,,"Rep  7', 86'",0,0,0,0,Niedersachsenstadion, Hanover,"55,100",Károly Palotai (Hungary)
245,1974,15 June 1974,16:00 CET,Sweden,Bulgaria,0,0,,,0,0,0,0,Rheinstadion, Düsseldorf,"23,800",Edison Peréz Núñez (Peru)
246,1974,19 June 1974,19:30 CET,Bulgaria,Uruguay,1,1,Bonev  75',Pavoni  87',0,0,0,0,Niedersachsenstadion, Hanover,"13,400",Jack Taylor (England)
247,1974,19 June 1974,19:30 CET,Netherlands,Sweden,0,0,,,0,0,0,0,Westfalenstadion, Dortmund,"53,700",Werner Winsemann (Canada)
248,1974,23 June 1974,16:00 CET,Bulgaria,Netherlands,1,4,Krol  78' (o.g.),"Neeskens  5' (pen.), 44' (pen.)Rep  71'de Jong  88'",0,0,0,0,Westfalenstadion, Dortmund,"53,300",Tony Boskovic (Australia)
249,1974,23 June 1974,16:00 CET,Sweden,Uruguay,3,0,"Edström  46', 77'Sandberg  74'",,0,0,0,0,Rheinstadion, Düsseldorf,"28,300",Erich Linemayr (Austria)
250,1974,15 June 1974,18:00 CET,Italy,Haiti,3,1,Rivera  52'Benetti  66'Anastasi  79',Sanon  46',0,0,0,0,Olympiastadion, Munich,"53,000",Vicente Llobregat (Venezuela)
251,1974,15 June 1974,18:00 CET,Poland,Argentina,3,2,"Lato  7', 62'Szarmach  8'",Heredia  60'Babington  66',0,0,0,0,Neckarstadion, Stuttgart,"32,700",Clive Thomas (Wales)
252,1974,19 June 1974,19:30 CET,Argentina,Italy,1,1,Houseman  20',Perfumo  35' (o.g.),0,0,0,0,Neckarstadion, Stuttgart,"70,100",Pavel Kazakov (Soviet Union)
253,1974,19 June 1974,19:30 CET,Haiti,Poland,0,7,,"Lato  17', 87'Deyna  18'Szarmach  30', 34', 50'Gorgoń  31'",0,0,0,0,Olympiastadion, Munich,"25,300",Govindasamy Suppiah (Singapore)
254,1974,23 June 1974,16:00 CET,Argentina,Haiti,4,1,"Yazalde  15', 68'Houseman  18'Ayala  55'",Sanon  63',0,0,0,0,Olympiastadion, Munich,"25,900",Pablo Sánchez Ibáñez (Spain)
255,1974,23 June 1974,16:00 CET,Poland,Italy,2,1,Szarmach  38'Deyna  44',Capello  85',0,0,0,0,Neckarstadion, Stuttgart,"70,100",Hans-Joachim Weyland (West Germany)
256,1974,26 June 1974,19:30 CET,Netherlands,Argentina,4,0,"Cruyff  11', 90'Krol  25'Rep  73'",,0,0,0,0,Parkstadion, Gelsenkirchen,"56,548",Bob Davidson (Scotland)
257,1974,26 June 1974,19:30 CET,Brazil,East Germany,1,0,Rivelino  60',,0,0,0,0,Niedersachsenstadion, Hanover,"59,863",Clive Thomas (Wales)
258,1974,30 June 1974,16:00 CET,Argentina,Brazil,1,2,Brindisi  35',Rivelino  32'Jairzinho  49',0,0,0,0,Niedersachsenstadion, Hanover,"39,400",Vital Loraux (Belgium)
259,1974,30 June 1974,16:00 CET,East Germany,Netherlands,0,2,,Neeskens  7'Rensenbrink  59',0,0,0,0,Parkstadion, Gelsenkirchen,"68,348",Rudolf Scheurer (Switzerland)
260,1974,3 July 1974,19:30 CET,Argentina,East Germany,1,1,Houseman  20',Streich  14',0,0,0,0,Parkstadion, Gelsenkirchen,"54,254",Jack Taylor (England)
261,1974,3 July 1974,19:30 CET,Netherlands,Brazil,2,0,Neeskens  50'Cruyff  65',,0,0,0,0,Westfalenstadion, Dortmund,"53,700",Kurt Tschenscher (West Germany)
262,1974,26 June 1974,16:00 CET,Yugoslavia,West Germany,0,2,,Breitner  39'Müller  82',0,0,0,0,Rheinstadion, Düsseldorf,"67,385",Armando Marques (Brazil)
263,1974,26 June 1974,19:30 CET,Sweden,Poland,0,1,,Lato  43',0,0,0,0,Neckarstadion, Stuttgart,"44,955",Ramón Barreto (Uruguay)
264,1974,30 June 1974,16:00 CET,Poland,Yugoslavia,2,1,Deyna  24' (pen.)Lato  62',Karasi  43',0,0,0,0,Waldstadion, Frankfurt,"58,000",Rudi Glöckner (East Germany)
265,1974,30 June 1974,19:30 CET,West Germany,Sweden,4,2,Overath  51'Bonhof  52'Grabowski  76'Hoeneß  89' (pen.),Edström  24'Sandberg  53',0,0,0,0,Rheinstadion, Düsseldorf,"67,800",Pavel Kazakov (Soviet Union)
266,1974,3 July 1974,16:35 CET[nb 1],Poland,West Germany,0,1,,Müller  76',0,0,0,0,Waldstadion, Frankfurt,"62,000",Erich Linemayr (Austria)
267,1974,3 July 1974,19:30 CET,Sweden,Yugoslavia,2,1,Edström  29'Torstensson  85',Šurjak  27',0,0,0,0,Rheinstadion, Düsseldorf,"41,300",Luis Pestarino (Argentina)
268,1974,6 July 1974,16:00,Brazil,Poland,0,1,,Lato  76',0,0,0,0,Olympiastadion, Munich,"77,100",Aurelio Angonese (Italy)
269,1974,7 July 1974,16:00,Netherlands,West Germany,1,2,Neeskens  2' (pen.),Breitner  25' (pen.)Müller  43',0,0,0,0,Olympiastadion, Munich,"75,200",Jack Taylor (England)
270,1978,2 June 1978,13:45 ART,Italy,France,2,1,Rossi  29'Zaccarelli  54',Lacombe  1',0,0,0,0,Estadio José María Minella, Mar del Plata,"38,100",Nicolae Rainea (Romania)
271,1978,2 June 1978,19:15 ART,Argentina,Hungary,2,1,Luque  14'Alonso  83',Csapó  9',0,0,0,0,Estadio Monumental, Buenos Aires,"71,615",Antonio Garrido (Portugal)
272,1978,6 June 1978,13:45 ART,Italy,Hungary,3,1,Rossi  34'Bettega  35'Benetti  61',A. Tóth  81' (pen.),0,0,0,0,Estadio José María Minella, Mar del Plata,"26,533",Ramón Barreto (Uruguay)
273,1978,6 June 1978,19:15 ART,Argentina,France,2,1,Passarella  45' (pen.)Luque  73',Platini  60',0,0,0,0,Estadio Monumental, Buenos Aires,"71,666",Jean Dubach (Switzerland)
274,1978,10 June 1978,14:30 ART[2],France,Hungary,3,1,Lopez  23'Berdoll  38'Rocheteau  42',Zombori  41',0,0,0,0,Estadio José María Minella, Mar del Plata,"23,127",Arnaldo Cézar Coelho (Brazil)
275,1978,10 June 1978,19:15 ART,Argentina,Italy,0,1,,Bettega  67',0,0,0,0,Estadio Monumental, Buenos Aires,"71,712",Abraham Klein (Israel)
276,1978,1 June 1978,15:00 ART,West Germany,Poland,0,0,,,0,0,0,0,Estadio Monumental, Buenos Aires,"67,579",Ángel Norberto Coerezza (Argentina)
277,1978,2 June 1978,16:45 ART,Tunisia,Mexico,3,1,Kaabi  55'Ghommidh  79'Dhouieb  87',Vázquez Ayala  45' (pen.),0,0,0,0,Estadio Gigante de Arroyito, Rosario,"17,396",John Gordon (Scotland)
278,1978,6 June 1978,16:45 ART,West Germany,Mexico,6,0,"D. Müller  15'H. Müller  30'Rummenigge  38', 73'Flohe  44', 89'",,0,0,0,0,Estadio Chateau Carreras, Córdoba,"35,258",Farouk Bouzo (Syria)
279,1978,6 June 1978,16:45 ART,Poland,Tunisia,1,0,Lato  43',,0,0,0,0,Estadio Gigante de Arroyito, Rosario,"9,624",Ángel Franco Martínez (Spain)
280,1978,10 June 1978,16:45 ART,West Germany,Tunisia,0,0,,,0,0,0,0,Estadio Olímpico Chateau Carreras, Córdoba,"30,667",César Guerrero Orosco (Peru)
281,1978,10 June 1978,16:45 ART,Poland,Mexico,3,1,"Boniek  43', 84'Deyna  56'",Rangel  52',0,0,0,0,Estadio Gigante de Arroyito, Rosario,"22,651",Jafar Namdar (Iran)
282,1978,3 June 1978,13:45 ART,Austria,Spain,2,1,Schachner  10'Krankl  76',Dani  21',0,0,0,0,Estadio José Amalfitani, Buenos Aires,"40,841",Károly Palotai (Hungary)
283,1978,3 June 1978,13:45 ART,Brazil,Sweden,1,1,Reinaldo  45',Sjöberg  37',0,0,0,0,Estadio José Maria Minella, Mar del Plata,32.569,Clive Thomas (Wales)
284,1978,7 June 1978,13:45 ART,Austria,Sweden,1,0,Krankl  42' (pen.),,0,0,0,0,Estadio José Amalfitani, Buenos Aires,"41,424",Charles Corver (Netherlands)
285,1978,7 June 1978,13:45 ART,Brazil,Spain,0,0,,,0,0,0,0,Estadio José Maria Minella, Mar del Plata,34.771,Sergio Gonella (Italy)
286,1978,11 June 1978,13:45 ART,Spain,Sweden,1,0,Asensi  75',,0,0,0,0,Estadio José Amalfitani, Buenos Aires,"42,132",Ferdinand Biwersi (West Germany)
287,1978,11 June 1978,13:45 ART,Brazil,Austria,1,0,Roberto Dinamite  40',,0,0,0,0,Estadio José Maria Minella, Mar del Plata,"35,221",Robert Wurtz (France)
288,1978,3 June 1978,16:45 ART,Peru,Scotland,3,1,"Cueto  43'  Cubillas  71', 77'",Jordan  14',0,0,0,0,Chateau Carreras, Córdoba,"37,927",Ulf Eriksson (Sweden)
289,1978,3 June 1978,16:45 ART,Netherlands,Iran,3,0,"Rensenbrink  40' (pen.), 62', 78' (pen.)",,0,0,0,0,Estadio Ciudad de Mendoza, Mendoza,"33,431",Alfonso González Archundia (Mexico)
290,1978,7 June 1978,16:45 ART,Scotland,Iran,1,1,Eskandarian  43' (o.g.),Danaeifard  60',0,0,0,0,Estadio Chateau Carreras, Córdoba,"7,938",Youssou N'Diaye (Senegal)
